                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    2650                                     1795                  4.0000000000000000E+001                  2.0000000000000000E-002                  5.0640055648805415E+006                  2.6098535871460886E+001                  3.5436126940171425E+003                  5.6405712496069947E+005                  1.9926095529328825E+003                 -3.4585618123311201E+000                  0.0000000000000000E+000                  2.1869606618652915E-031                  2.2685076627002088E-015                  2.2024408130365195E-001                  4.0550442428529402E-025                  7.4609056160290999E-001                  2.7820519488165083E-002                  4.0000000000000000E+001                  0.0000000000000000E+000                  1.1680338501857083E+001                  1.9434402817386612E-004                  1.4718865617991572E+001                  2.9064138937237849E+000                  2.1561749179728704E-001                  9.8618870120141704E+000                  4.3064911112666848E-001                  1.6862472363858686E+001                  1.3062781331992042E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4075387917297900E+008                  3.3523981580435319E+001                  7.0914803182012797E+005                  1.5119727669133953E+005                  2.9043232676436414E+003                  4.2598274500406653E+004                  5.4604209805702863E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5980786201427419E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250814"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  4.0000000000000000E+001                  3.2994222080738140E+000                  3.5494462487703387E+000                 -9.1127540623155863E+000                  2.2414432303483443E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310890651059428E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.9999999999960004E+001                  3.2994222080724778E+000                  3.5494462488373477E+000                 -9.1127540618467204E+000                  2.2414432308838004E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310890663271056E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.9999999999810974E+001                  3.2994222080674942E+000                  3.5494462490932377E+000                 -9.1127540600562185E+000                  2.2414432329285949E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310890709904648E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.9999999999238156E+001                  3.2994222080483375E+000                  3.5494462501440429E+000                 -9.1127540527036199E+000                  2.2414432413254453E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310890901402955E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.9999999996846725E+001                  3.2994222079683615E+000                  3.5494462529803061E+000                 -9.1127540328579606E+000                  2.2414432639896740E+000                  6.9999999999999774E-001                  2.8000000000000219E-001                  2.0000000000000018E-002                  1.1310891418282955E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.9999999991237246E+001                  3.2994222077807636E+000                  3.5494462617887375E+000                 -9.1127539712243717E+000                  2.2414433343767470E+000                  6.9999999999999774E-001                  2.8000000000000230E-001                  2.0000000000000018E-002                  1.1310893023529239E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.9999999971998747E+001                  3.2994222071373764E+000                  3.5494462815187706E+000                 -9.1127538331711833E+000                  2.2414434920368951E+000                  6.9999999999999796E-001                  2.8000000000000225E-001                  1.9999999999999796E-002                  1.1310896619124139E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.9999999935580199E+001                  3.2994222059194418E+000                  3.5494463210547971E+000                 -9.1127535565336242E+000                  2.2414438079638566E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310903824152008E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.9999999860470425E+001                  3.2994222034075680E+000                  3.5494463895214654E+000                 -9.1127530774665431E+000                  2.2414443550705174E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310916301469630E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  3.9999999742440778E+001                  3.2994221994603423E+000                  3.5494464846142120E+000                 -9.1127524120968726E+000                  2.2414451149397610E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310933631067032E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  3.9999999592221229E+001                  3.2994221944366098E+000                  3.5494466519777763E+000                 -9.1127512410497715E+000                  2.2414464523064570E+000                  6.9999999999999774E-001                  2.8000000000000225E-001                  2.0000000000000018E-002                  1.1310964131131269E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  3.9999999270322199E+001                  3.2994221836714939E+000                  3.5494469790988781E+000                 -9.1127489521980962E+000                  2.2414490662387996E+000                  6.9999999999999740E-001                  2.8000000000000264E-001                  2.0000000000000018E-002                  1.1311023744789116E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  3.9999998669443997E+001                  3.2994221635767147E+000                  3.5494476333462961E+000                 -9.1127443745464785E+000                  2.2414542940571760E+000                  6.9999999999999707E-001                  2.8000000000000291E-001                  2.0000000000000018E-002                  1.1311142971700032E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  3.9999997424767734E+001                  3.2994221219522464E+000                  3.5494486223417199E+000                 -9.1127374549745657E+000                  2.2414621964566495E+000                  6.9999999999999651E-001                  2.8000000000000369E-001                  1.9999999999999796E-002                  1.1311323197320836E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  3.9999995879652367E+001                  3.2994220702812971E+000                  3.5494503873538670E+000                 -9.1127251065884050E+000                  2.2414762988492165E+000                  6.9999999999999518E-001                  2.8000000000000497E-001                  1.9999999999999796E-002                  1.1311644827757021E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  3.9999992446062670E+001                  3.2994219554601680E+000                  3.5494537958100949E+000                 -9.1127012628611332E+000                  2.2415035297861574E+000                  6.9999999999999252E-001                  2.8000000000000747E-001                  2.0000000000000018E-002                  1.1312265895795185E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  3.9999986265601208E+001                  3.2994217487932538E+000                  3.5494603698010376E+000                 -9.1126552838203558E+000                  2.2415560418637068E+000                  6.9999999999998763E-001                  2.8000000000001235E-001                  2.0000000000000018E-002                  1.1313463628349592E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  3.9999973904678292E+001                  3.2994213355022972E+000                  3.5494698976073114E+000                 -9.1125886694445288E+000                  2.2416321247550139E+000                  6.9999999999998286E-001                  2.8000000000001707E-001                  2.0000000000000018E-002                  1.1315199126716301E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  3.9999959397761813E+001                  3.2994208505323250E+000                  3.5494876780741778E+000                 -9.1124644179000835E+000                  2.2417740462890023E+000                  6.9999999999997187E-001                  2.8000000000002828E-001                  1.9999999999999796E-002                  1.1318436952520735E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  3.9999923774268687E+001                  3.2994196599635131E+000                  3.5495201592969359E+000                 -9.1122376785366104E+000                  2.2420330657143022E+000                  6.9999999999989670E-001                  2.8000000000010339E-001                  1.9999999999999907E-002                  1.1324347859340845E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  3.9999867863983077E+001                  3.2994177923476298E+000                  3.5495768989155327E+000                 -9.1118423011877301E+000                  2.2424848331904697E+000                  6.9999999999977403E-001                  2.8000000000022612E-001                  1.9999999999999796E-002                  1.1334662403892039E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  3.9999763997894668E+001                  3.2994143259191198E+000                  3.5496941222486069E+000                 -9.1110281979219021E+000                  2.2434154451898953E+000                  6.9999999999960583E-001                  2.8000000000039421E-001                  2.0000000000000018E-002                  1.1355930204562964E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  3.9999538220296436E+001                  3.2994068046401317E+000                  3.5498831893840856E+000                 -9.1097238299016574E+000                  2.2449077512037849E+000                  6.9999999999932083E-001                  2.8000000000067921E-001                  2.0000000000000018E-002                  1.1390089004513456E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  3.9999233946527013E+001                  3.2993966982179157E+000                  3.5502261825355461E+000                 -9.1073810536105206E+000                  2.2475915355623171E+000                  6.9999999999874052E-001                  2.8000000000125957E-001                  1.9999999999999907E-002                  1.1451699867490370E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  3.9998580455018931E+001                  3.2993751069751065E+000                  3.5506514192066589E+000                 -9.1045282386987729E+000                  2.2508672634187925E+000                  6.9999999999782547E-001                  2.8000000000217456E-001                  2.0000000000000018E-002                  1.1527174016098978E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
