                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    2650                                     1789                  4.0000000000000000E+001                  2.0000000000000000E-002                  5.2469606519699516E+006                  2.8329205943912164E+000                  3.4720276904561724E+003                  7.2853043825257535E+005                  2.3589060883343109E+003                 -3.8160020656645517E+000                  1.0000000012431081E-099                  1.0047229202478432E-099                  1.9743336105764637E-016                  1.6339295693937445E-001                  1.5391387545224439E-099                  7.9424687994819332E-001                  3.4850408392191348E-002                  4.0000000000000000E+001                  0.0000000000000000E+000                  1.0494225362397925E+001                  3.3397718410878161E-004                  1.2580379274962889E+001                  2.7320197568668312E+000                  1.5589931586150976E-001                  1.3195975717754919E+001                  6.2178806855568813E-001                  2.0673137648458457E+001                  1.6460500091457586E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8129801022644126E+008                  2.1925148226182369E+001                  5.4905049809507525E+005                  1.1243119467021067E+005                  9.7564115106753918E+004                  5.9443585522055560E+002                  3.2908640223816947E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6558148547060694E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250814"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  4.0000000000000000E+001                  3.3727106513010052E+000                  3.5405831801545320E+000                 -9.1518053489714948E+000                  2.1935202433207657E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  1.0338189574374866E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.9999999999960004E+001                  3.3727106513001228E+000                  3.5405831801926313E+000                 -9.1518053487049418E+000                  2.1935202436251973E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  1.0338189580720231E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.9999999999810974E+001                  3.3727106512968366E+000                  3.5405831803198189E+000                 -9.1518053478150811E+000                  2.1935202446415087E+000                  6.9999999999999718E-001                  2.8000000000000291E-001                  1.9999999999999907E-002                  1.0338189601903500E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.9999999999328963E+001                  3.3727106512862060E+000                  3.5405831808004113E+000                 -9.1518053444526615E+000                  2.1935202484817378E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  1.0338189681946487E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.9999999997426535E+001                  3.3727106512442506E+000                  3.5405831821816460E+000                 -9.1518053347889872E+000                  2.1935202595186456E+000                  6.9999999999999718E-001                  2.8000000000000302E-001                  1.9999999999999796E-002                  1.0338189911991912E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.9999999992476035E+001                  3.3727106511350731E+000                  3.5405831867585396E+000                 -9.1518053027671993E+000                  2.1935202960908131E+000                  6.9999999999999707E-001                  2.8000000000000308E-001                  1.9999999999999796E-002                  1.0338190674276145E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.9999999974718499E+001                  3.3727106507434481E+000                  3.5405831993074508E+000                 -9.1518052149699844E+000                  2.1935203963642480E+000                  6.9999999999999707E-001                  2.8000000000000291E-001                  2.0000000000000018E-002                  1.0338192764304437E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.9999999930215210E+001                  3.3727106497619697E+000                  3.5405832190906041E+000                 -9.1518050765592314E+000                  2.1935205544435563E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  1.0338196059197811E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.9999999876565376E+001                  3.3727106485787752E+000                  3.5405832417986249E+000                 -9.1518049176850962E+000                  2.1935207358941762E+000                  6.9999999999999707E-001                  2.8000000000000302E-001                  1.9999999999999907E-002                  1.0338199841227046E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
